日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,7°,0°,晴,西风2级,-
2023-12-02 周六,10°,-2°,阴~晴,西风1级,-
2023-12-03 周日,12°,6°,晴,西南风2级,-
2023-12-04 周一,15°,1°,晴,西南风2级,-
2023-12-05 周二,18°,3°,晴,西南风2级,-
2023-12-06 周三,11°,7°,多云~晴,西风2级,-
2023-12-07 周四,19°,13°,晴,西南风3级,-
2023-12-08 周五,23°,9°,晴,西南风2级,-
2023-12-09 周六,12°,3°,多云,东北风4级,-
2023-12-10 周日,4°,0°,阴~大雪,东北风4级,-
2023-12-11 周一,-1°,-5°,中雪~多云,东北风3级,-
2023-12-12 周二,2°,-3°,阴~多云,东南风1级,-
2023-12-13 周三,1°,0°,雨夹雪,东北风2级,-
2023-12-14 周四,1°,-4°,暴雪~大雪,东北风3级,-
2023-12-15 周五,-4°,-13°,小雪~阴,北风3级,-
2023-12-16 周六,-5°,-15°,阴~晴,西北风2级,-
2023-12-17 周日,-2°,-8°,晴~多云,西南风1级,-
2023-12-18 周一,0°,-6°,阴~晴,东南风1级,-
2023-12-19 周二,-2°,-13°,多云~晴,东北风2级,-
2023-12-20 周三,-5°,-15°,晴,西北风1级,-
2023-12-21 周四,-6°,-11°,晴,西风2级,-
2023-12-22 周五,-1°,-5°,多云,西南风1级,-
2023-12-23 周六,0°,-9°,阴~晴,西北风1级,-
2023-12-24 周日,1°,-3°,晴,西南风2级,-
2023-12-25 周一,7°,0°,晴,南风1级,-
2023-12-26 周二,8°,-2°,多云~晴,东北风1级,-
2023-12-27 周三,2°,-3°,多云,东北风1级,-
2023-12-28 周四,4°,-3°,多云~阴,东北风1级,-
2023-12-29 周五,3°,1°,小雨~阴,南风1级,-
2023-12-30 周六,1°,-2°,多云,西风2级,-
2023-12-31 周日,4°,-5°,晴,东北风2级,161 中度
