日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,7°,-3°,晴,西北风2级,-
2023-12-02 周六,10°,-4°,阴~晴,西南风2级,-
2023-12-03 周日,11°,-2°,晴,南风1级,-
2023-12-04 周一,13°,-2°,多云~晴,西南风3级,-
2023-12-05 周二,15°,2°,多云,西南风2级,-
2023-12-06 周三,12°,2°,多云~晴,西北风3级,-
2023-12-07 周四,17°,7°,多云~晴,西南风3级,-
2023-12-08 周五,21°,5°,多云~晴,西南风3级,-
2023-12-09 周六,15°,4°,多云,东北风3级,-
2023-12-10 周日,5°,0°,阴~小雨,东北风4级,-
2023-12-11 周一,1°,-2°,阴,北风4级,-
2023-12-12 周二,1°,-2°,多云,东北风2级,-
2023-12-13 周三,4°,-1°,小雨,东北风2级,-
2023-12-14 周四,3°,-2°,雨夹雪,东北风4级,-
2023-12-15 周五,0°,-7°,阴,北风4级,-
2023-12-16 周六,-2°,-9°,晴,西北风4级,-
2023-12-17 周日,-2°,-6°,多云,东北风1级,-
2023-12-18 周一,-2°,-6°,阴~多云,东南风1级,-
2023-12-19 周二,2°,-7°,雾~晴,西北风3级,-
2023-12-20 周三,-3°,-10°,晴,西北风3级,-
2023-12-21 周四,-5°,-10°,晴,西北风3级,-
2023-12-22 周五,0°,-8°,晴~多云,西风1级,-
2023-12-23 周六,1°,-9°,多云~晴,西南风2级,-
2023-12-24 周日,2°,-8°,晴,西风2级,-
2023-12-25 周一,5°,-5°,多云~晴,南风1级,-
2023-12-26 周二,7°,-2°,多云,东南风2级,-
2023-12-27 周三,6°,-3°,多云,东北风2级,-
2023-12-28 周四,6°,0°,多云,北风1级,-
2023-12-29 周五,5°,0°,雨夹雪~阴,西南风2级,-
2023-12-30 周六,7°,-3°,多云~晴,西风3级,-
2023-12-31 周日,7°,-5°,晴,北风3级,150 轻度
