日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,8°,-4°,晴,西北风2级,-
2023-12-02 周六,10°,-1°,阴~晴,西南风2级,-
2023-12-03 周日,12°,-1°,多云,东南风1级,-
2023-12-04 周一,13°,0°,多云~晴,西南风2级,-
2023-12-05 周二,16°,7°,多云,西南风2级,-
2023-12-06 周三,13°,1°,多云~晴,西北风3级,-
2023-12-07 周四,18°,7°,多云~晴,西南风3级,-
2023-12-08 周五,21°,6°,多云,西南风4级,-
2023-12-09 周六,19°,8°,多云,东北风3级,-
2023-12-10 周日,10°,2°,阴~雨夹雪,东北风5级,-
2023-12-11 周一,4°,0°,小雨~阴,北风4级,-
2023-12-12 周二,2°,0°,阴,东北风2级,-
2023-12-13 周三,8°,4°,小雨,东北风2级,-
2023-12-14 周四,9°,0°,中雨~雨夹雪,东北风2级,-
2023-12-15 周五,1°,-6°,阴~多云,北风4级,-
2023-12-16 周六,-1°,-8°,多云~晴,西北风4级,-
2023-12-17 周日,-1°,-5°,多云,东北风2级,-
2023-12-18 周一,1°,-3°,阴~多云,东风1级,-
2023-12-19 周二,2°,-5°,多云~晴,西北风3级,-
2023-12-20 周三,-2°,-8°,晴,西北风3级,-
2023-12-21 周四,-4°,-9°,晴,西北风4级,-
2023-12-22 周五,0°,-8°,晴~多云,西北风2级,-
2023-12-23 周六,2°,-6°,晴,西南风2级,-
2023-12-24 周日,2°,-8°,多云~晴,西北风2级,-
2023-12-25 周一,6°,-4°,多云~晴,西南风1级,-
2023-12-26 周二,10°,0°,多云~阴,东南风1级,-
2023-12-27 周三,10°,-2°,多云~阴,东北风2级,-
2023-12-28 周四,7°,0°,多云,东北风2级,-
2023-12-29 周五,8°,3°,阴~多云,东南风1级,-
2023-12-30 周六,7°,-1°,多云,西南风3级,-
2023-12-31 周日,6°,-3°,晴,东北风3级,211 重度
