日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,10°,7°,阴~小雨,东北风2级,-
2023-12-02 周六,10°,7°,小雨,东北风1级,-
2023-12-03 周日,9°,7°,阴~小雨,东北风1级,-
2023-12-04 周一,16°,6°,多云~晴,西南风1级,-
2023-12-05 周二,16°,11°,多云,东南风1级,-
2023-12-06 周三,22°,8°,晴,东北风2级,-
2023-12-07 周四,24°,7°,晴,西南风2级,-
2023-12-08 周五,17°,13°,阴~小雨,南风1级,-
2023-12-09 周六,17°,13°,多云~小雨,南风2级,-
2023-12-10 周日,18°,5°,多云~小雨,东北风2级,-
2023-12-11 周一,7°,3°,小雨~多云,东北风3级,-
2023-12-12 周二,12°,4°,阴~多云,东北风2级,-
2023-12-13 周三,10°,9°,阴~多云,南风2级,-
2023-12-14 周四,18°,3°,雾~小雨,东南风1级,-
2023-12-15 周五,5°,1°,小雨~雨夹雪,东北风4级,-
2023-12-16 周六,4°,2°,阴,东北风4级,-
2023-12-17 周日,2°,1°,小雪~小雨,东北风2级,-
2023-12-18 周一,2°,0°,小雨,东北风1级,-
2023-12-19 周二,4°,1°,雨夹雪~晴,东北风1级,-
2023-12-20 周三,8°,-1°,晴,东北风2级,-
2023-12-21 周四,6°,-2°,晴,东北风4级,-
2023-12-22 周五,6°,-2°,晴,东北风3级,-
2023-12-23 周六,9°,-2°,晴,东北风1级,-
2023-12-24 周日,12°,0°,晴,东北风1级,-
2023-12-25 周一,14°,1°,阴~多云,东南风1级,-
2023-12-26 周二,17°,4°,阴~晴,西南风1级,-
2023-12-27 周三,17°,4°,多云~晴,东北风2级,-
2023-12-28 周四,17°,5°,多云,东北风2级,-
2023-12-29 周五,16°,7°,多云~小雨,东北风1级,-
2023-12-30 周六,17°,7°,多云~晴,西南风1级,-
2023-12-31 周日,18°,6°,晴~小雨,东北风3级,187 中度
