日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,8°,-2°,晴,西南风1级,-
2023-12-02 周六,12°,-2°,雾~多云,西南风2级,-
2023-12-03 周日,13°,1°,雾~阴,东南风2级,-
2023-12-04 周一,15°,1°,多云~晴,西南风3级,-
2023-12-05 周二,18°,6°,晴~多云,西南风3级,-
2023-12-06 周三,13°,6°,晴,西北风3级,-
2023-12-07 周四,20°,11°,晴,西南风4级,-
2023-12-08 周五,22°,6°,多云~阴,西南风3级,-
2023-12-09 周六,23°,6°,阴~多云,东风2级,-
2023-12-10 周日,8°,0°,阴~中雨,东北风4级,-
2023-12-11 周一,2°,-2°,雨夹雪~阴,北风3级,-
2023-12-12 周二,2°,0°,雾~多云,东南风1级,-
2023-12-13 周三,3°,2°,雨夹雪~小雨,东风3级,-
2023-12-14 周四,3°,-2°,雨夹雪~中雪,西北风3级,-
2023-12-15 周五,0°,-5°,阴~多云,西北风4级,-
2023-12-16 周六,0°,-7°,晴~多云,西北风3级,-
2023-12-17 周日,0°,-4°,阴,东南风2级,-
2023-12-18 周一,0°,-4°,阴,东南风2级,-
2023-12-19 周二,3°,-6°,多云,西北风2级,-
2023-12-20 周三,-1°,-8°,晴~多云,西北风3级,-
2023-12-21 周四,-3°,-8°,多云~晴,西北风3级,-
2023-12-22 周五,0°,-7°,晴~多云,西南风1级,-
2023-12-23 周六,4°,-6°,多云~晴,西南风2级,-
2023-12-24 周日,3°,-4°,晴,西风2级,-
2023-12-25 周一,8°,-2°,雾~多云,南风2级,-
2023-12-26 周二,11°,0°,阴~多云,东南风2级,-
2023-12-27 周三,7°,-3°,多云~晴,北风2级,-
2023-12-28 周四,3°,0°,小雪~多云,北风2级,-
2023-12-29 周五,4°,2°,小雨~多云,东南风1级,-
2023-12-30 周六,9°,-2°,多云~晴,西风3级,-
2023-12-31 周日,7°,-3°,晴~多云,东北风2级,231 重度
