日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,10°,1°,多云,东北风2级,-
2023-12-02 周六,12°,3°,阴~多云,北风1级,-
2023-12-03 周日,13°,5°,多云,东北风2级,-
2023-12-04 周一,14°,6°,多云~晴,西南风2级,-
2023-12-05 周二,15°,6°,多云,西南风2级,-
2023-12-06 周三,18°,6°,多云~晴,东北风1级,-
2023-12-07 周四,19°,10°,晴,西南风3级,-
2023-12-08 周五,21°,13°,多云~阴,西南风3级,-
2023-12-09 周六,21°,13°,阴~小雨,西南风3级,-
2023-12-10 周日,13°,7°,多云~小雨,东北风3级,-
2023-12-11 周一,5°,2°,阴~小雨,东北风4级,-
2023-12-12 周二,4°,3°,阴,东北风3级,-
2023-12-13 周三,9°,7°,雾~小雨,西北风1级,-
2023-12-14 周四,9°,3°,雾~小雨,东北风1级,-
2023-12-15 周五,3°,-1°,雨夹雪,东北风4级,-
2023-12-16 周六,1°,-2°,阴,东北风3级,-
2023-12-17 周日,0°,-1°,阴,东北风3级,-
2023-12-18 周一,-1°,-2°,大雪~多云,东北风2级,-
2023-12-19 周二,2°,0°,阴~多云,东北风2级,-
2023-12-20 周三,3°,-4°,阴~晴,东北风3级,-
2023-12-21 周四,0°,-6°,晴,东北风4级,-
2023-12-22 周五,0°,-3°,多云,东北风3级,-
2023-12-23 周六,4°,-1°,阴~晴,东北风1级,-
2023-12-24 周日,8°,-2°,多云~晴,东北风1级,-
2023-12-25 周一,10°,0°,晴~阴,东北风1级,-
2023-12-26 周二,12°,2°,阴~多云,西南风1级,-
2023-12-27 周三,12°,2°,晴,东北风2级,-
2023-12-28 周四,10°,3°,多云~晴,东北风2级,-
2023-12-29 周五,9°,5°,多云~小雨,东北风1级,-
2023-12-30 周六,15°,4°,多云~晴,西南风3级,-
2023-12-31 周日,11°,1°,晴,东北风3级,131 轻度
