日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,3°,0°,阴~多云,东南风1级,-
2023-12-02 周六,6°,-2°,阴~多云,东北风1级,-
2023-12-03 周日,8°,1°,阴~雨夹雪,东北风1级,-
2023-12-04 周一,2°,-5°,阴~多云,西风4级,-
2023-12-05 周二,3°,-2°,阴~晴,东北风2级,-
2023-12-06 周三,6°,-1°,阴,东南风1级,-
2023-12-07 周四,0°,-8°,阴~晴,西风4级,-
2023-12-08 周五,-3°,-6°,多云~小雪,东北风1级,-
2023-12-09 周六,-8°,-10°,小雪~晴,西南风3级,-
2023-12-10 周日,-7°,-9°,阴~多云,东北风2级,-
2023-12-11 周一,-4°,-10°,阴~中雪,东北风1级,-
2023-12-12 周二,-11°,-23°,小雪,西南风3级,-
2023-12-13 周三,-22°,-23°,阴~晴,东南风1级,-
2023-12-14 周四,-15°,-17°,多云~晴,东北风2级,-
2023-12-15 周五,-7°,-16°,小雪~晴,东北风3级,-
2023-12-16 周六,-5°,-13°,多云~晴,北风1级,-
2023-12-17 周日,-9°,-15°,阴~晴,东北风1级,-
2023-12-18 周一,-7°,-14°,多云~晴,东北风2级,-
2023-12-19 周二,-4°,-8°,阴~多云,东北风1级,-
2023-12-20 周三,0°,-6°,阴~中雪,东北风1级,-
2023-12-21 周四,-3°,-10°,雾~多云,东北风2级,-
2023-12-22 周五,1°,-7°,多云~晴,东北风2级,-
2023-12-23 周六,3°,-5°,多云~晴,东风3级,-
2023-12-24 周日,4°,-3°,多云~晴,东北风2级,-
2023-12-25 周一,5°,-3°,多云~晴,东北风2级,-
2023-12-26 周二,8°,0°,阴~多云,西北风1级,-
2023-12-27 周三,6°,-3°,雾~小雪,东北风2级,-
2023-12-28 周四,2°,-3°,中雪~晴,西南风2级,-
2023-12-29 周五,5°,-4°,小雨~小雪,东北风2级,-
2023-12-30 周六,0°,-6°,小雪~多云,西南风1级,-
2023-12-31 周日,0°,-6°,小雪,东北风2级,29 优
