日期,最高温,最低温,天气,风力风向,空气质量指数
2024-01-01 周一,9°,6°,小雨~阴,东北风1级,89 良
2024-01-02 周二,11°,5°,小雨~阴,东北风1级,95 良
2024-01-03 周三,15°,4°,晴~多云,东南风1级,62 良
2024-01-04 周四,15°,5°,多云~小雨,西南风2级,76 良
2024-01-05 周五,10°,7°,小雨~阴,东风1级,81 良
2024-01-06 周六,10°,2°,小雨~阴,东南风1级,94 良
2024-01-07 周日,12°,2°,阴,东北风2级,108 轻度
2024-01-08 周一,15°,6°,多云~晴,西南风1级,124 轻度
2024-01-09 周二,19°,3°,多云~晴,东北风1级,113 轻度
2024-01-10 周三,16°,2°,多云~晴,东风2级,91 良
2024-01-11 周四,20°,4°,多云~晴,西南风2级,89 良
2024-01-12 周五,21°,7°,晴,西风1级,91 良
2024-01-13 周六,22°,10°,多云~晴,西南风1级,95 良
2024-01-14 周日,19°,5°,多云~小雨,东风1级,105 轻度
2024-01-15 周一,8°,5°,多云~小雨,东北风2级,123 轻度
2024-01-16 周二,5°,4°,小雨,东北风2级,74 良
2024-01-17 周三,6°,3°,小雨~中雨,东北风1级,51 良
2024-01-18 周四,6°,3°,小雨~中雨,东北风2级,39 优
2024-01-19 周五,6°,2°,小雨~阴,东北风1级,41 优
2024-01-20 周六,8°,3°,阴~晴,东风1级,43 优
2024-01-21 周日,5°,-2°,小雨~中雪,东北风2级,80 良
2024-01-22 周一,0°,-3°,中雪~晴,东北风2级,54 良
2024-01-23 周二,3°,-2°,阴~多云,东风2级,59 良
2024-01-24 周三,5°,-1°,阴~多云,东风1级,59 良
2024-01-25 周四,7°,3°,阴,东风1级,65 良
2024-01-26 周五,9°,3°,阴~多云,东南风1级,63 良
2024-01-27 周六,12°,1°,阴~多云,东北风1级,68 良
2024-01-28 周日,11°,4°,阴,东南风1级,81 良
2024-01-29 周一,10°,4°,阴~小雨,西南风1级,91 良
2024-01-30 周二,10°,6°,多云~小雨,西南风1级,99 良
2024-01-31 周三,8°,4°,多云~小雨,东北风1级,96 良
