日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,11°,6°,雾~阴,东北风2级,-
2023-12-02 周六,11°,7°,阴~多云,南风2级,-
2023-12-03 周日,10°,8°,小雨~多云,西南风1级,-
2023-12-04 周一,19°,8°,多云,西南风2级,-
2023-12-05 周二,21°,9°,多云~阴,东南风1级,-
2023-12-06 周三,21°,10°,多云~晴,东南风1级,-
2023-12-07 周四,24°,11°,多云~晴,西南风3级,-
2023-12-08 周五,23°,14°,阴~小雨,西南风3级,-
2023-12-09 周六,19°,14°,多云~小雨,东南风1级,-
2023-12-10 周日,13°,3°,小雨~中雨,东北风4级,-
2023-12-11 周一,4°,3°,小雨~多云,东北风3级,-
2023-12-12 周二,9°,6°,多云~阴,东北风1级,-
2023-12-13 周三,8°,4°,小雨,东北风1级,-
2023-12-14 周四,6°,2°,雾~中雨,东北风3级,-
2023-12-15 周五,3°,1°,多云~雨夹雪,东北风4级,-
2023-12-16 周六,3°,0°,多云~阴,东北风3级,-
2023-12-17 周日,1°,0°,阴~雨夹雪,东北风2级,-
2023-12-18 周一,2°,0°,阴~晴,北风2级,-
2023-12-19 周二,8°,0°,晴,东北风2级,-
2023-12-20 周三,8°,-1°,多云~晴,东北风2级,-
2023-12-21 周四,4°,-1°,多云~晴,东北风3级,-
2023-12-22 周五,5°,0°,多云,东北风2级,-
2023-12-23 周六,8°,0°,多云~晴,东南风1级,-
2023-12-24 周日,10°,-1°,多云~晴,西南风1级,-
2023-12-25 周一,14°,1°,多云,东南风1级,-
2023-12-26 周二,13°,6°,多云~晴,西南风1级,-
2023-12-27 周三,11°,3°,多云~晴,东北风2级,-
2023-12-28 周四,12°,6°,多云~晴,东北风2级,-
2023-12-29 周五,10°,5°,小雨,北风2级,-
2023-12-30 周六,17°,6°,多云~晴,西南风3级,-
2023-12-31 周日,16°,5°,晴~小雨,东北风3级,133 轻度
