日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,6°,3°,阴~小雨,东北风2级,-
2023-12-02 周六,5°,3°,阴~小雨,东北风2级,-
2023-12-03 周日,7°,6°,阴~小雨,东北风2级,-
2023-12-04 周一,10°,6°,阴,北风2级,-
2023-12-05 周二,12°,7°,阴~小雨,东北风1级,-
2023-12-06 周三,15°,3°,阴~多云,北风3级,-
2023-12-07 周四,20°,9°,多云,南风3级,-
2023-12-08 周五,13°,10°,小雨~阴,南风3级,-
2023-12-09 周六,22°,14°,雾~阴,南风3级,-
2023-12-10 周日,23°,12°,阴~阵雨,南风4级,-
2023-12-11 周一,19°,8°,阴~小雨,东北风2级,-
2023-12-12 周二,14°,11°,阴,东南风2级,-
2023-12-13 周三,16°,14°,雾~阴,南风4级,-
2023-12-14 周四,22°,11°,阴,南风5级,-
2023-12-15 周五,23°,0°,多云~小雨,西南风1级,-
2023-12-16 周六,2°,-1°,阴~冻雨,东北风4级,-
2023-12-17 周日,3°,-2°,阴~冻雨,东风2级,-
2023-12-18 周一,0°,-2°,冻雨,东北风3级,-
2023-12-19 周二,2°,-1°,阴,东北风3级,-
2023-12-20 周三,6°,-2°,阴~晴,东北风3级,-
2023-12-21 周四,6°,0°,阴,东北风3级,-
2023-12-22 周五,7°,0°,阴~多云,东北风2级,-
2023-12-23 周六,7°,1°,多云,东北风2级,-
2023-12-24 周日,6°,-1°,阴~晴,东北风3级,-
2023-12-25 周一,13°,3°,多云,东南风1级,-
2023-12-26 周二,13°,4°,阴~多云,东北风1级,-
2023-12-27 周三,17°,6°,阴~多云,南风2级,-
2023-12-28 周四,16°,10°,阴,南风3级,-
2023-12-29 周五,8°,5°,小雨,北风1级,-
2023-12-30 周六,17°,8°,多云~阴,西南风2级,-
2023-12-31 周日,15°,8°,阵雨~中雨,东南风1级,61 良
