日期,最高温,最低温,天气,风力风向,空气质量指数
2023-12-01 周五,-5°,-22°,多云~晴,西风1级,-
2023-12-02 周六,-8°,-19°,阴~多云,西风1级,-
2023-12-03 周日,-6°,-17°,阴~多云,南风2级,-
2023-12-04 周一,-4°,-18°,阴~多云,西风1级,-
2023-12-05 周二,-5°,-17°,阴~多云,南风3级,-
2023-12-06 周三,-7°,-26°,阴~晴,西北风2级,-
2023-12-07 周四,-12°,-25°,阴~小雪,西北风1级,-
2023-12-08 周五,-14°,-30°,中雪~阴,东北风3级,-
2023-12-09 周六,-21°,-31°,阴~晴,西北风3级,-
2023-12-10 周日,-18°,-32°,多云~晴,西北风3级,-
2023-12-11 周一,-18°,-34°,阴~晴,西风2级,-
2023-12-12 周二,-20°,-36°,阴~晴,西北风1级,-
2023-12-13 周三,-18°,-31°,阴~晴,西北风2级,-
2023-12-14 周四,-19°,-36°,阴~晴,西北风2级,-
2023-12-15 周五,-21°,-32°,阴~多云,西北风2级,-
2023-12-16 周六,-20°,-34°,阴~多云,西北风2级,-
2023-12-17 周日,-20°,-35°,阴~晴,西北风2级,-
2023-12-18 周一,-21°,-35°,阴~晴,西北风1级,-
2023-12-19 周二,-23°,-32°,阴~晴,西北风2级,-
2023-12-20 周三,-19°,-31°,阴~晴,西北风2级,-
2023-12-21 周四,-16°,-29°,阴~多云,西北风2级,-
2023-12-22 周五,-9°,-32°,阴~晴,西北风1级,-
2023-12-23 周六,-13°,-28°,阴~晴,西风1级,-
2023-12-24 周日,-14°,-27°,阴~晴,西北风1级,-
2023-12-25 周一,-18°,-26°,小雪~多云,东风1级,-
2023-12-26 周二,-12°,-28°,阴~晴,西风2级,-
2023-12-27 周三,-15°,-27°,阴~多云,西风2级,-
2023-12-28 周四,-15°,-25°,阴~小雪,西南风1级,-
2023-12-29 周五,-15°,-30°,阴,西北风1级,-
2023-12-30 周六,-17°,-31°,阴~晴,东北风微风,-
2023-12-31 周日,-22°,-31°,阴~小雪,西南风1级,41 优
